setup,scheme,sum_se,mean_se,tau_p_actual,n_active_ap,n_active_rf,ee_bps_per_hz_per_watt
78,Hybrid#3 (TopAP N=8 adaptive),273.704943238519,5.474098864770379,7,170,1360,1.6904062371910595
78,Hybrid#4 (TopAP+greedy),258.9190732842052,5.178381465684104,15,182,1456,1.5069496941558167
79,Random,257.78393614360914,5.1556787228721825,15,200,1600,1.3809853721979064
79,Gao matching,257.94921921658687,5.158984384331737,15,200,1600,1.3818708172317156
79,GC (Liu),257.9824582612228,5.159649165224456,15,200,1600,1.3820488835422653
79,Structured (Chen),257.977997790066,5.1595599558013205,15,200,1600,1.3820249881610682
79,Mussbah,276.3231612498511,5.5264632249970225,6,160,630,2.1644111847246825
79,MJH weighted-count default,276.3231612498511,5.5264632249970225,6,160,630,2.1644111847246825
79,MJH weighted-count strict,280.7221470493823,5.6144429409876455,3,160,630,2.1988679925539083
79,MJH weighted-power,276.3231612498511,5.5264632249970225,6,160,630,2.1644111847246825
79,MJH beam-resource matching,275.8379342729016,5.516758685458032,5,160,630,2.1606104512237723
79,TopAP (bisect),257.96941332850804,5.1593882665701605,15,192,1536,1.4326328026388824
79,Hybrid#3 (TopAP N=8 adaptive),270.83777257887397,5.41675545157748,8,167,1336,1.6986637071794743
79,Hybrid#4 (TopAP+greedy),258.00481363807654,5.160096272761531,15,183,1464,1.4944527507153156
80,Random,259.1074798050084,5.182149596100167,15,200,1600,1.388075784669688
80,Gao matching,259.3731320856793,5.187462641713585,15,200,1600,1.389498921887568
80,GC (Liu),259.3881854040181,5.187763708080362,15,200,1600,1.389579564664383
80,Structured (Chen),259.40083678230707,5.1880167356461415,15,200,1600,1.3896473399052167
80,Mussbah,272.3086300805177,5.446172601610353,7,161,676,2.0944938024576083
80,MJH weighted-count default,272.3086300805177,5.446172601610353,7,161,676,2.0944938024576083
80,MJH weighted-count strict,279.58623789221764,5.591724757844353,4,161,676,2.1504703774703633
80,MJH weighted-power,272.3086300805177,5.446172601610353,7,161,676,2.0944938024576083
80,MJH beam-resource matching,279.7437870101239,5.594875740202479,4,161,676,2.1516821850099914
80,TopAP (bisect),259.40880895817384,5.188176179163476,15,189,1512,1.46070372460142
80,Hybrid#3 (TopAP N=8 adaptive),272.2835688617445,5.44567137723489,7,167,1336,1.7077315770349317
80,Hybrid#4 (TopAP+greedy),259.3912356004191,5.187824712008382,15,180,1440,1.5243363502473213
81,Random,270.3565491602215,5.40713098320443,15,200,1600,1.4483386562154725
81,Gao matching,269.16943905873603,5.3833887811747205,15,200,1600,1.4419791378146576
81,GC (Liu),269.1478908451939,5.382957816903878,15,200,1600,1.4418637009563962
81,Structured (Chen),269.11644274249164,5.382328854849833,15,200,1600,1.4416952289776341
81,Mussbah,288.6002591345526,5.772005182691052,6,157,622,2.293542371166924
81,MJH weighted-count default,288.6002591345526,5.772005182691052,6,157,622,2.293542371166924
81,MJH weighted-count strict,293.9893093490059,5.879786186980118,3,157,622,2.336369827539485
81,MJH weighted-power,288.6002591345526,5.772005182691052,6,157,622,2.293542371166924
81,MJH beam-resource matching,292.2085699664038,5.844171399328076,4,157,622,2.3222180688465053
81,TopAP (bisect),269.13429717425515,5.382685943485103,15,193,1544,1.4878203188331243
81,Hybrid#3 (TopAP N=8 adaptive),284.8377298028404,5.696754596056808,7,169,1352,1.7681717229497105
81,Hybrid#4 (TopAP+greedy),269.1353889835976,5.382707779671952,15,181,1448,1.5739678677338913
82,Random,249.0394863191945,4.9807897263838905,15,200,1600,1.3341401052813995
82,Gao matching,249.50064391130095,4.990012878226019,15,200,1600,1.3366105923819698
82,GC (Liu),249.84420559153253,4.99688411183065,15,200,1600,1.3384511013832103
82,Structured (Chen),249.8536258608924,4.997072517217848,15,200,1600,1.3385015671119238
82,Mussbah,263.92489382924026,5.278497876584805,7,162,626,2.0536238658740005
82,MJH weighted-count default,263.92489382924026,5.278497876584805,7,162,626,2.0536238658740005
82,MJH weighted-count strict,270.0021243065166,5.4000424861303316,3,162,626,2.100911354998184
82,MJH weighted-power,263.92489382924026,5.278497876584805,7,162,626,2.0536238658740005
82,MJH beam-resource matching,268.4066663827846,5.368133327655691,4,162,626,2.088496950196742
82,TopAP (bisect),249.91371210527817,4.9982742421055635,15,195,1560,1.369077628515562
82,Hybrid#3 (TopAP N=8 adaptive),260.93817055700055,5.218763411140011,9,172,1376,1.59530163372937
82,Hybrid#4 (TopAP+greedy),249.91702577364825,4.9983405154729645,15,181,1448,1.4615743015175102
83,Random,280.10909573897794,5.602181914779559,15,200,1600,1.5005844414588108
83,Gao matching,279.9892560313402,5.5997851206268034,15,200,1600,1.499942443025037
83,GC (Liu),280.04089264508104,5.600817852901621,15,200,1600,1.500219067741506
83,Structured (Chen),279.9950326330986,5.599900652661972,15,200,1600,1.4999733891058857
83,Mussbah,292.8546793637586,5.8570935872751715,8,157,652,2.305367528021296
83,MJH weighted-count default,292.8546793637586,5.8570935872751715,8,157,652,2.305367528021296
83,MJH weighted-count strict,300.7883905006493,6.015767810012986,4,157,652,2.3678221217857702
83,MJH weighted-power,292.8546793637586,5.8570935872751715,8,157,652,2.305367528021296
83,MJH beam-resource matching,300.22605238709116,6.004521047741823,5,157,652,2.363395366408044
83,TopAP (bisect),280.0140455616326,5.600280911232652,15,193,1544,1.5479654243974719
83,Hybrid#3 (TopAP N=8 adaptive),290.1200987531,5.802401975062001,10,173,1384,1.7648102524647444
83,Hybrid#4 (TopAP+greedy),280.0117851600452,5.600235703200903,15,183,1464,1.6219247101030763
84,Random,313.5243159397011,6.270486318794022,15,200,1600,1.6795945496769706
84,Gao matching,313.77722742627867,6.275544548525573,15,200,1600,1.680949432640779
84,GC (Liu),313.6166228149048,6.272332456298097,15,200,1600,1.6800890507941333
84,Structured (Chen),313.60308461427377,6.272061692285475,15,200,1600,1.6800165247193242
84,Mussbah,338.12809104258343,6.762561820851669,6,173,657,2.4988834989043824
84,MJH weighted-count default,338.12809104258343,6.762561820851669,6,173,657,2.4988834989043824
84,MJH weighted-count strict,345.33098860470164,6.906619772094033,2,173,657,2.5521154022543144
84,MJH weighted-power,338.12809104258343,6.762561820851669,6,173,657,2.4988834989043824
84,MJH beam-resource matching,340.27906033623566,6.805581206724713,4,173,657,2.514779905671369
84,TopAP (bisect),313.5858524825534,6.271717049651068,15,200,1600,1.679924209727965
84,Hybrid#3 (TopAP N=8 adaptive),331.7524460700979,6.635048921401958,7,181,1448,1.940167334100675
84,Hybrid#4 (TopAP+greedy),313.568757510114,6.27137515020228,15,193,1544,1.733461597697226
85,Random,241.28087704977932,4.825617540995586,15,200,1600,1.2925761270523894
85,Gao matching,241.46338246912882,4.829267649382576,15,200,1600,1.2935538346560476
85,GC (Liu),241.55590355346945,4.831118071069389,15,200,1600,1.294049483322158
85,Structured (Chen),241.5540927683928,4.831081855367856,15,200,1600,1.2940397826878187
85,Mussbah,255.23383464897282,5.1046766929794565,7,175,659,1.871192932507957
85,MJH weighted-count default,255.23383464897282,5.1046766929794565,7,175,659,1.871192932507957
85,MJH weighted-count strict,263.0704376232078,5.261408752464156,3,175,659,1.9286453314832994
85,MJH weighted-power,255.23383464897282,5.1046766929794565,7,175,659,1.871192932507957
85,MJH beam-resource matching,263.144834102453,5.2628966820490595,4,175,659,1.929190753552276
85,TopAP (bisect),241.55711982696417,4.831142396539283,15,200,1600,1.2940559990730225
85,Hybrid#3 (TopAP N=8 adaptive),253.51593626793243,5.070318725358649,8,178,1424,1.5043968129834782
85,Hybrid#4 (TopAP+greedy),241.55655414598803,4.831131082919761,15,189,1512,1.3601795550428684
86,Random,259.0097355789152,5.180194711578304,15,200,1600,1.387552154887046
86,Gao matching,258.9991289359606,5.179982578719212,15,200,1600,1.3874953335855034
86,GC (Liu),259.05058452920525,5.181011690584105,15,200,1600,1.3877709885493141
86,Structured (Chen),259.0407396895268,5.180814793790535,15,200,1600,1.387718248336751
86,Mussbah,275.6867746146898,5.513735492293796,7,159,621,2.174157342422075
86,MJH weighted-count default,275.6867746146898,5.513735492293796,7,159,621,2.174157342422075
86,MJH weighted-count strict,283.29840373031107,5.665968074606221,3,159,621,2.234185174198376
86,MJH weighted-power,275.6867746146898,5.513735492293796,7,159,621,2.174157342422075
86,MJH beam-resource matching,283.81034231304733,5.676206846260946,3,159,621,2.238222491657949
86,TopAP (bisect),259.03287190244475,5.180657438048895,15,197,1576,1.4063224280999582
86,Hybrid#3 (TopAP N=8 adaptive),271.6582755077175,5.433165510154351,8,175,1400,1.6360849716901433
86,Hybrid#4 (TopAP+greedy),259.040651656234,5.18081303312468,15,190,1520,1.4518859504319517
87,Random,289.45063808477215,5.789012761695443,15,200,1600,1.5506284183112797
87,Gao matching,289.4510106651743,5.789020213303486,15,200,1600,1.5506304142777199
87,GC (Liu),289.48523912004543,5.789704782400909,15,200,1600,1.5508137810002438
87,Structured (Chen),289.49749513639904,5.78994990272798,15,200,1600,1.5508794382307094
87,Mussbah,308.73527843607235,6.174705568721447,6,161,635,2.4050110624312664
87,MJH weighted-count default,308.73527843607235,6.174705568721447,6,161,635,2.4050110624312664
87,MJH weighted-count strict,314.0752969135422,6.281505938270844,4,161,635,2.4466091706130033
87,MJH weighted-power,308.73527843607235,6.174705568721447,6,161,635,2.4050110624312664
87,MJH beam-resource matching,313.4354767115846,6.268709534231692,4,161,635,2.44162504741377
87,TopAP (bisect),289.46121314990603,5.789224262998121,15,197,1576,1.5715217652802211
87,Hybrid#3 (TopAP N=8 adaptive),303.3649574652874,6.0672991493057475,8,170,1360,1.8735869735375448
87,Hybrid#4 (TopAP+greedy),289.51034277321867,5.7902068554643735,15,185,1480,1.6610681870803845
88,Random,283.7844800050087,5.675689600100173,15,200,1600,1.5202740000268324
88,Gao matching,283.7401748620505,5.67480349724101,15,200,1600,1.5200366510466994
88,GC (Liu),283.78648915571125,5.675729783114225,15,200,1600,1.5202847633341676
88,Structured (Chen),283.81671609562164,5.6763343219124325,15,200,1600,1.520446693369402
88,Mussbah,302.6768950053625,6.05353790010725,7,168,661,2.2766790818776648
88,MJH weighted-count default,302.6768950053625,6.05353790010725,7,168,661,2.2766790818776648
88,MJH weighted-count strict,311.19194793543915,6.223838958708783,3,168,661,2.3407277199035144
88,MJH weighted-power,302.6768950053625,6.05353790010725,7,168,661,2.2766790818776648
88,MJH beam-resource matching,307.54879231165023,6.150975846233004,4,168,661,2.313324583629904
88,TopAP (bisect),283.8072975029758,5.676145950059516,15,196,1568,1.5477583939446056
88,Hybrid#3 (TopAP N=8 adaptive),302.6324002348137,6.052648004696274,7,173,1384,1.8409230003638493
88,Hybrid#4 (TopAP+greedy),283.7994104820069,5.675988209640138,15,185,1480,1.6283016618618615
89,Random,280.9634256893587,5.619268513787174,15,200,1600,1.5051612090501363
89,Gao matching,281.0068797031711,5.620137594063421,15,200,1600,1.5053939984098454
89,GC (Liu),280.9809324742943,5.619618649485886,15,200,1600,1.5052549953980057
89,Structured (Chen),280.95213022282053,5.619042604456411,15,200,1600,1.5051006976222532
89,Mussbah,296.00271460569655,5.920054292113931,7,160,633,2.3163818442641113
89,MJH weighted-count default,296.00271460569655,5.920054292113931,7,160,633,2.3163818442641113
89,MJH weighted-count strict,302.1573795734343,6.043147591468686,3,160,633,2.3645454369790877
89,MJH weighted-power,296.00271460569655,5.920054292113931,7,160,633,2.3163818442641113
89,MJH beam-resource matching,301.7249313903405,6.034498627806809,4,160,633,2.3611612953125563
89,TopAP (bisect),280.9887488392972,5.619774976785944,15,195,1560,1.5393129358920645
89,Hybrid#3 (TopAP N=8 adaptive),292.10659737609376,5.842131947521875,8,179,1432,1.7249540714104254
89,Hybrid#4 (TopAP+greedy),281.0100124814723,5.620200249629446,15,189,1512,1.5823378301241933
90,Random,247.48400454194203,4.94968009083884,15,200,1600,1.3258071671889755
90,Gao matching,247.43432262567552,4.948686452513511,15,200,1600,1.325541014066119
90,GC (Liu),247.38119113965521,4.947623822793104,15,200,1600,1.325256381105296
90,Structured (Chen),247.36834918425006,4.947366983685002,15,200,1600,1.3251875849156256
90,Mussbah,261.27647166233425,5.225529433246685,7,163,640,2.016307386556748
90,MJH weighted-count default,261.27647166233425,5.225529433246685,7,163,640,2.016307386556748
90,MJH weighted-count strict,269.1404264393583,5.382808528787166,4,163,640,2.0769946348327952
90,MJH weighted-power,261.27647166233425,5.225529433246685,7,163,640,2.016307386556748
90,MJH beam-resource matching,269.03968818419276,5.380793763683855,4,163,640,2.0762172235078995
90,TopAP (bisect),247.35439830404604,4.947087966080921,15,194,1552,1.3612091991417743
90,Hybrid#3 (TopAP N=8 adaptive),261.8484666754458,5.236969333508917,8,171,1368,1.6089823340188183
90,Hybrid#4 (TopAP+greedy),247.35167277079182,4.947033455415837,15,181,1448,1.446571506042937
91,Random,261.59506974944605,5.231901394988921,15,200,1600,1.4014021593720327
91,Gao matching,260.3092767310327,5.206185534620654,15,200,1600,1.3945139824876756
91,GC (Liu),264.1713940999651,5.283427881999302,14,200,1600,1.415203896964099
91,Structured (Chen),260.7410830679164,5.214821661358328,15,200,1600,1.396827230720981
91,Mussbah,273.3311911838836,5.466623823677672,8,164,651,2.094063980672279
91,MJH weighted-count default,273.3311911838836,5.466623823677672,8,164,651,2.094063980672279
91,MJH weighted-count strict,281.81998064988903,5.6363996129977805,4,164,651,2.159098886433595
91,MJH weighted-power,273.3311911838836,5.466623823677672,8,164,651,2.094063980672279
91,MJH beam-resource matching,281.36220471553247,5.627244094310649,5,164,651,2.155591741525608
91,TopAP (bisect),260.7322622625019,5.214645245250037,15,192,1536,1.4479762806136722
91,Hybrid#3 (TopAP N=8 adaptive),273.29133025084104,5.4658266050168205,8,166,1328,1.7229673022013727
91,Hybrid#4 (TopAP+greedy),260.74878930370664,5.214975786074133,15,180,1440,1.5323141389052304
92,Random,241.43956958470557,4.828791391694112,15,200,1600,1.2934262656323514
92,Gao matching,241.51678284676586,4.8303356569353175,15,200,1600,1.2938399081076746
92,GC (Liu),241.52088946756618,4.830417789351324,15,200,1600,1.293861907861962
92,Structured (Chen),241.5026901709916,4.830053803419832,15,200,1600,1.2937644116303124
92,Mussbah,257.38838460920095,5.147767692184019,7,166,638,1.9645468867258693
92,MJH weighted-count default,257.38838460920095,5.147767692184019,7,166,638,1.9645468867258693
92,MJH weighted-count strict,264.7917724634083,5.295835449268165,3,166,638,2.021054108612708
92,MJH weighted-power,257.38838460920095,5.147767692184019,7,166,638,1.9645468867258693
92,MJH beam-resource matching,265.2073717941213,5.304147435882426,3,166,638,2.02422621901123
92,TopAP (bisect),241.511975598935,4.8302395119787,15,198,1584,1.3053525390447802
92,Hybrid#3 (TopAP N=8 adaptive),257.3224287929011,5.146448575858022,7,173,1384,1.565300930458161
92,Hybrid#4 (TopAP+greedy),241.5030091437833,4.830060182875666,15,185,1480,1.3856256800025817
93,Random,307.9021524907604,6.158043049815208,15,200,1600,1.649475816914788
93,Gao matching,308.79089313115867,6.175817862623173,15,200,1600,1.6542369274883504
93,GC (Liu),308.8140812938778,6.1762816258775555,15,200,1600,1.6543611497886315
93,Structured (Chen),308.7732129683397,6.175464259366794,15,200,1600,1.6541422123303915
93,Mussbah,327.68931041263346,6.553786208252669,6,168,697,2.438406417397313
93,MJH weighted-count default,327.68931041263346,6.553786208252669,6,168,697,2.438406417397313
93,MJH weighted-count strict,329.5934914699562,6.591869829399124,4,168,697,2.452575836913059
93,MJH weighted-power,327.68931041263346,6.553786208252669,6,168,697,2.438406417397313
93,MJH beam-resource matching,330.1953830412105,6.60390766082421,4,168,697,2.4570546411440417
93,TopAP (bisect),308.77712808752835,6.175542561750567,15,195,1560,1.6915432718787222
93,Hybrid#3 (TopAP N=8 adaptive),322.7077587535519,6.454155175071038,8,180,1440,1.8964216968866914
93,Hybrid#4 (TopAP+greedy),308.7942641723716,6.175885283447432,15,187,1496,1.7550945720970301
94,Random,305.4598524696163,6.109197049392326,15,200,1600,1.6363920668015162
94,Gao matching,305.4158631922772,6.108317263845544,15,200,1600,1.636156409958628
94,GC (Liu),305.45115914381773,6.109023182876355,15,200,1600,1.6363454954133096
94,Structured (Chen),305.37327667184564,6.107465533436913,15,200,1600,1.6359282678848877
94,Mussbah,322.91363808523226,6.458272761704645,6,155,596,2.6087355808094816
94,MJH weighted-count default,322.91363808523226,6.458272761704645,6,155,596,2.6087355808094816
94,MJH weighted-count strict,330.94577794510855,6.618915558902171,3,155,596,2.673625156755378
94,MJH weighted-power,322.91363808523226,6.458272761704645,6,155,596,2.6087355808094816
94,MJH beam-resource matching,325.8657640916464,6.517315281832928,4,155,596,2.6325850416053513
94,TopAP (bisect),305.40764823307927,6.108152964661586,15,197,1576,1.6580969908143472
