K,setup,scheme,sum_se,mean_se,tau_p_actual,ee_bps_per_hz_per_watt
60,20,MJH beam-resource matching,341.1277259332524,5.68546209888754,5,2.47328421920067
60,21,Random,292.6584834835867,4.877641391393111,15,1.5322433690240143
60,21,Gao matching,292.7611818795974,4.879353031326624,15,1.5327810569612432
60,21,Mussbah,310.7701035819696,5.179501726366159,7,2.219627909306261
60,21,Hybrid#3 (TopAP N=8 adaptive),312.390049296759,5.20650082161265,8,1.7328528597795536
60,21,MJH weighted-count strict,319.2733627713053,5.321222712855088,3,2.280361136856691
60,21,MJH beam-resource matching,316.7550218852882,5.2792503647548035,4,2.262374272446884
60,22,Random,307.1162050835937,5.1186034180598945,15,1.607938246510962
60,22,Gao matching,307.5773638541138,5.126289397568564,15,1.6103526903356746
60,22,Mussbah,321.35715724276884,5.355952620712814,8,2.2215419946961315
60,22,Hybrid#3 (TopAP N=8 adaptive),321.5731979040739,5.359553298401232,8,1.7919933012208074
60,22,MJH weighted-count strict,332.34635200816814,5.539105866802802,4,2.2975102969698122
60,22,MJH beam-resource matching,328.0764370492162,5.467940617486937,5,2.2679923753013465
60,23,Random,289.60269635975754,4.826711605995959,15,1.5162444835589401
60,23,Gao matching,289.52354783744056,4.825392463957343,15,1.5158300933897413
60,23,Mussbah,309.88367182826624,5.164727863804438,7,2.1655043454106657
60,23,Hybrid#3 (TopAP N=8 adaptive),303.5825948316414,5.05970991386069,9,1.6917391743195398
60,23,MJH weighted-count strict,314.9626871188951,5.249378118648251,4,2.2009971147372123
60,23,MJH beam-resource matching,311.22889836415703,5.187148306069284,5,2.1749049501338718
60,24,Random,315.8318036484627,5.263863394141045,15,1.6535696526097527
60,24,Gao matching,315.77934552331004,5.262989092055167,15,1.6532950027398434
60,24,Mussbah,328.1673796867795,5.469456328112992,10,2.324131584183991
60,24,Hybrid#3 (TopAP N=8 adaptive),328.24128678957885,5.470688113159648,10,1.9081022339170406
60,24,MJH weighted-count strict,342.32571961538247,5.705428660256374,4,2.4244031134233888
60,24,MJH beam-resource matching,337.01203328109625,5.616867221351604,7,2.386770773945441
60,25,Random,304.73631757660405,5.078938626276734,15,1.5954781024953093
60,25,Gao matching,304.27698504035993,5.071283084005999,15,1.5930732201065967
60,25,Mussbah,315.6215923235687,5.260359872059478,8,2.2730300840702085
60,25,Hybrid#3 (TopAP N=8 adaptive),315.1710913732892,5.252851522888153,9,1.8679572758825855
60,25,MJH weighted-count strict,324.4461875325867,5.407436458876445,4,2.3365826764076685
60,25,MJH beam-resource matching,319.99739052132793,5.333289842022132,5,2.304543520372533
60,26,Random,325.5472394709685,5.425787324516142,15,1.7044358087485265
60,26,Gao matching,321.48035699919984,5.358005949986664,15,1.683143230362303
60,26,Mussbah,345.01323539654743,5.750220589942457,7,2.3817834068312966
60,26,Hybrid#3 (TopAP N=8 adaptive),338.4114822153737,5.640191370256229,9,1.921155164435843
60,26,MJH weighted-count strict,350.0776827693415,5.834628046155691,3,2.4167455922773913
60,26,MJH beam-resource matching,347.97773282281855,5.799628880380309,4,2.4022486819427606
60,27,Random,301.6053203248297,5.0267553387471615,15,1.5790854467268571
60,27,Gao matching,301.7613690086573,5.029356150144289,15,1.5799024555427086
60,27,Mussbah,314.8648406336132,5.247747343893553,7,2.1864854736544785
60,27,Hybrid#3 (TopAP N=8 adaptive),310.58429278070963,5.176404879678494,9,1.7307567165266629
60,27,MJH weighted-count strict,324.4116269485191,5.406860449141985,3,2.2527802989376693
60,27,MJH beam-resource matching,320.9422015090959,5.349036691818266,6,2.2286879032609694
60,28,Random,262.13964061279404,4.368994010213234,15,1.3724588513758853
60,28,Gao matching,261.9432869374107,4.365721448956845,15,1.3714308216618363
60,28,Mussbah,272.40705732725667,4.5401176221209445,8,1.9310062899784268
60,28,Hybrid#3 (TopAP N=8 adaptive),267.60765631910056,4.460127605318343,10,1.586058120130986
60,28,MJH weighted-count strict,281.172048792114,4.686200813201901,3,1.99313850423275
60,28,MJH beam-resource matching,277.13825254285405,4.6189708757142345,5,1.9645442159414055
60,29,Random,315.20508064331517,5.253418010721919,15,1.6502883803314934
60,29,Gao matching,315.4926214073264,5.258210356788774,15,1.6517938293577301
60,29,Mussbah,330.42194475679804,5.507032412613301,8,2.259295348764431
60,29,Hybrid#3 (TopAP N=8 adaptive),329.166441489217,5.486107358153617,9,1.8513298171497021
60,29,MJH weighted-count strict,339.7853533106753,5.663089221844588,3,2.3233186551157288
60,29,MJH beam-resource matching,338.8519493677023,5.647532489461705,5,2.316936405933007
60,30,Random,267.53713471269566,4.458952245211594,15,1.4007179827889826
60,30,Gao matching,267.52304599457085,4.458717433242848,15,1.4006442198668634
60,30,Mussbah,279.741016734732,4.6623502789122,9,1.9381370889578553
60,30,Hybrid#3 (TopAP N=8 adaptive),283.85059281155173,4.730843213525862,8,1.596460027061596
60,30,MJH weighted-count strict,293.6119453155648,4.89353242192608,3,2.0342394105072565
60,30,MJH beam-resource matching,289.40703754793907,4.823450625798984,5,2.005106436747422
60,31,Random,310.0299622543732,5.167166037572886,15,1.6231935196564042
60,31,Gao matching,310.0354653237854,5.167257755396423,15,1.6232223315381435
60,31,Mussbah,323.1504196507523,5.385840327512539,7,2.2088203667173776
60,31,Hybrid#3 (TopAP N=8 adaptive),319.37482709336734,5.322913784889455,9,1.804632445788204
60,31,MJH weighted-count strict,331.4907862107236,5.524846436845394,3,2.2658290239967442
60,31,MJH beam-resource matching,331.1488081277234,5.519146802128723,4,2.263491511467693
60,32,Random,349.41420689891174,5.823570114981862,15,1.829393753397444
60,32,Gao matching,349.3866699205124,5.8231111653418735,15,1.8292495807356675
60,32,Mussbah,366.92228343671246,6.115371390611874,8,2.5311967676373657
60,32,Hybrid#3 (TopAP N=8 adaptive),361.4524558083788,6.0242075968063125,9,1.9958722021445543
60,32,MJH weighted-count strict,377.290356055999,6.288172600933317,4,2.6027204474061745
60,32,MJH beam-resource matching,373.9093413297331,6.231822355495551,5,2.5793966703210067
60,33,Random,287.41698189750286,4.790283031625048,15,1.504800952342947
60,33,Gao matching,287.787578923098,4.7964596487183,15,1.5067412509062725
60,33,Mussbah,308.9400220207931,5.149000367013218,7,2.09834967072467
60,33,Hybrid#3 (TopAP N=8 adaptive),303.6472631686664,5.060787719477774,8,1.6466771321511195
60,33,MJH weighted-count strict,312.12528852971496,5.202088142161916,3,2.11998430027654
60,33,MJH beam-resource matching,312.54039410536734,5.209006568422789,4,2.1228037363673664
60,34,Random,310.5961664394207,5.176602773990345,15,1.6261579394734071
60,34,Gao matching,311.05093962837554,5.184182327139593,15,1.6285389509339037
60,34,Mussbah,331.1773605265896,5.51962267544316,7,2.2652350241216803
60,34,Hybrid#3 (TopAP N=8 adaptive),329.59819584640957,5.493303264106826,9,1.8117256883133688
60,34,MJH weighted-count strict,340.7512668737102,5.679187781228504,3,2.3307200196560207
60,34,MJH beam-resource matching,339.7287797132786,5.662146328554643,4,2.323726263428718
60,35,Random,293.5752339996844,4.892920566661406,15,1.5370431099459918
60,35,Gao matching,293.5666871937367,4.8927781198956115,15,1.536998362270873
60,35,Mussbah,307.59850730184627,5.126641788364105,9,2.2674222858753232
60,35,Hybrid#3 (TopAP N=8 adaptive),307.55809023687624,5.125968170614604,9,1.7542169698381649
60,35,MJH weighted-count strict,319.5443123322963,5.3257385388716045,4,2.355479229929945
60,35,MJH beam-resource matching,317.56024075910574,5.292670679318429,5,2.340853905050168
60,36,Random,326.5486082675646,5.442476804459409,15,1.7096785773170924
60,36,Gao matching,326.64514154319903,5.4440856923866505,15,1.710183987137168
60,36,Mussbah,346.3611446010159,5.772685743350265,8,2.4879585145351863
60,36,Hybrid#3 (TopAP N=8 adaptive),342.5305252998963,5.708842088331605,10,1.9445388890144555
60,36,MJH weighted-count strict,354.5526483576578,5.909210805960964,3,2.546799183691828
60,36,MJH beam-resource matching,356.32154496386505,5.938692416064417,4,2.559505405048774
60,37,Random,310.36859766027027,5.172809961004504,15,1.6249664798967032
60,37,Gao matching,308.37148853986463,5.139524808997744,15,1.61451041120348
60,37,Mussbah,324.86227468923386,5.414371244820564,9,2.3086541924402795
60,37,Hybrid#3 (TopAP N=8 adaptive),326.16534415799504,5.436089069299917,8,1.8691423733982526
60,37,MJH weighted-count strict,338.53549436230014,5.642258239371669,3,2.4058237882407716
60,37,MJH beam-resource matching,334.4788489680443,5.574647482800739,5,2.37699498253949
60,38,Random,272.71326106550237,4.545221017758373,15,1.4278181207617926
60,38,Gao matching,273.88759807644203,4.564793301274034,15,1.4339664820756128
60,38,Mussbah,281.0680051583483,4.684466752639138,8,2.024839746115902
60,38,Hybrid#3 (TopAP N=8 adaptive),286.5364726699264,4.7756078778321065,9,1.6115662129917123
60,38,MJH weighted-count strict,297.76806304598495,4.962801050766416,4,2.145148498278114
60,38,MJH beam-resource matching,290.7308985257505,4.845514975429174,6,2.094452118188535
60,39,Random,299.9457998649017,4.9990966644150285,15,1.5703968579314227
60,39,Gao matching,300.3236821452245,5.005394702420408,15,1.5723752991896573
60,39,Mussbah,319.59664246425126,5.326610707737521,7,2.249492468514878
60,39,Hybrid#3 (TopAP N=8 adaptive),316.0219724988586,5.267032874980976,8,1.7940503689972105
60,39,MJH weighted-count strict,327.5638474384651,5.459397457307751,3,2.3055699274218906
60,39,MJH beam-resource matching,324.8938348466726,5.414897247444543,4,2.2867769477154503
60,40,Random,294.77759114445075,4.912959852407512,15,1.543338173531156
60,40,Gao matching,295.11852939888394,4.918642156648065,15,1.5451231905700733
60,40,Mussbah,310.39700903102204,5.173283483850367,8,2.1838950892212905
60,40,Hybrid#3 (TopAP N=8 adaptive),307.7643718577438,5.129406197629064,9,1.739027387245339
60,40,MJH weighted-count strict,319.45461098344384,5.324243516390731,4,2.247622676306507
60,40,MJH beam-resource matching,314.8404746685161,5.247341244475268,6,2.2151584793394505
60,41,Random,314.8674137757417,5.247790229595695,15,1.6485204909724698
60,41,Gao matching,314.59507176430657,5.2432511960717765,15,1.6470946165670504
60,41,Mussbah,335.1053626784913,5.585089377974855,7,2.4571444689726594
60,41,Hybrid#3 (TopAP N=8 adaptive),329.3084042294592,5.48847340382432,9,1.8607622784543538
60,41,MJH weighted-count strict,340.1377461401072,5.668962435668453,3,2.4940441863917524
60,41,MJH beam-resource matching,336.7073660625166,5.611789434375277,6,2.4688910841950182
60,42,Random,294.39566032177225,4.9065943386962045,15,1.5413385357160854
60,42,Gao matching,294.75499579508204,4.912583263251367,15,1.543219873272681
60,42,Mussbah,309.5149789871611,5.158582983119351,9,2.0937931945689914
60,42,Hybrid#3 (TopAP N=8 adaptive),309.3366915011657,5.155611525019428,9,1.6850698161577868
60,42,MJH weighted-count strict,319.50776672896694,5.325129445482783,4,2.1613919616368475
60,42,MJH beam-resource matching,316.7876958193669,5.279794930322781,5,2.142991346655619
60,43,Random,289.05878442857994,4.817646407142999,15,1.5133967771129841
60,43,Gao matching,289.03544018650456,4.817257336441743,15,1.5132745559502858
60,43,Mussbah,306.11635926198244,5.101939321033041,8,2.1019422478249217
60,43,Hybrid#3 (TopAP N=8 adaptive),301.49670539866304,5.0249450899777175,10,1.7036118400828542
60,43,MJH weighted-count strict,311.01046199180746,5.1835076998634575,4,2.1355475125609056
60,43,MJH beam-resource matching,307.1362633323946,5.118937722206577,7,2.108945400023309
60,44,Random,315.31016200486107,5.255169366747684,15,1.6508385445280687
60,44,Gao matching,312.9726559109069,5.216210931848448,15,1.6386002927272614
60,44,Mussbah,328.9537306790034,5.48256217798339,8,2.253339251834116
60,44,Hybrid#3 (TopAP N=8 adaptive),327.335996866047,5.455599947767451,9,1.8325318229029925
60,44,MJH weighted-count strict,336.15684642187324,5.60261410703122,3,2.3026807303618404
60,44,MJH beam-resource matching,336.1718199757513,5.602863666262522,5,2.3027832994879702
60,45,Random,303.1995955532109,5.053326592553515,15,1.5874324374513662
60,45,Gao matching,303.50894623417287,5.058482437236214,15,1.5890520745244656
60,45,Mussbah,314.3310992057973,5.238851653429955,9,2.108614068597285
60,45,Hybrid#3 (TopAP N=8 adaptive),315.41810526400536,5.256968421066756,8,1.7822749273287495
60,45,MJH weighted-count strict,329.4398272242261,5.490663787070435,3,2.2099673121635885
60,45,MJH beam-resource matching,326.26622744377386,5.437770457396231,4,2.188677986474635
60,46,Random,297.30048238768836,4.955008039794806,15,1.5565470282077927
60,46,Gao matching,297.3694589201172,4.95615764866862,15,1.5569081618854306
60,46,Mussbah,310.76220822471447,5.179370137078575,9,2.1594955576575834
60,46,Hybrid#3 (TopAP N=8 adaptive),310.84016366418643,5.1806693944031075,9,1.7813189894795787
60,46,MJH weighted-count strict,325.92431285599355,5.432071880933226,3,2.264857460519048
60,46,MJH beam-resource matching,321.5981809845135,5.359969683075224,4,2.2347950452347973
60,47,Random,290.28639244469156,4.838106540744859,15,1.519824044213045
60,47,Gao matching,287.2073251546909,4.786788752578182,15,1.5037032730612092
60,47,Mussbah,303.8490875628344,5.064151459380573,7,2.1782858094690263
60,47,Hybrid#3 (TopAP N=8 adaptive),300.13566086927597,5.0022610144879325,9,1.6959212367242607
60,47,MJH weighted-count strict,313.1007996974384,5.218346661623973,4,2.2446110810627173
60,47,MJH beam-resource matching,313.3060943267421,5.221768238779035,4,2.2460828326528217
60,48,Random,322.2965745198185,5.371609575330308,15,1.68741662052261
60,48,Gao matching,322.6241359986281,5.377068933310468,15,1.6891316020870584
60,48,Mussbah,337.2166269198904,5.620277115331507,9,2.401827827064747
60,48,Hybrid#3 (TopAP N=8 adaptive),333.9286218174123,5.5654770302902055,10,1.9227213002298105
60,48,MJH weighted-count strict,349.3289634191225,5.8221493903187085,4,2.4880980300507303
60,48,MJH beam-resource matching,349.67067545081557,5.827844590846926,4,2.490531876430311
60,49,Random,296.4022163402805,4.940036939004675,15,1.5518440646087988
60,49,Gao matching,296.4084758092741,4.940141263487901,15,1.5518768366977702
60,49,Mussbah,310.7584818220275,5.179308030367125,8,2.2009949842200407
60,49,Hybrid#3 (TopAP N=8 adaptive),306.9999143393615,5.116665238989358,9,1.7107824705453414
60,49,MJH weighted-count strict,321.51836340460665,5.358639390076777,3,2.277203508779706
60,49,MJH beam-resource matching,316.7176229054047,5.278627048423412,6,2.2432015221007493
70,0,Random,310.01471335595136,4.428781619370734,15,1.5871060410714235
70,0,Gao matching,310.27893405167885,4.4325562007382695,15,1.5884587067492093
70,0,Mussbah,323.44511457206994,4.620644493886713,9,2.284243796928424
70,0,Hybrid#3 (TopAP N=8 adaptive),318.2353697236699,4.546219567480999,12,1.779508125202255
70,0,MJH weighted-count strict,333.184843005373,4.759783471505329,5,2.3530279994258856
70,0,MJH beam-resource matching,333.3021277260326,4.761458967514751,4,2.3538562911006435
70,1,Random,322.3889596625632,4.605556566608046,15,1.6504554248936685
70,1,Gao matching,323.18079179162123,4.616868454166018,15,1.6545091729946482
70,1,Mussbah,341.9745510842957,4.885350729775652,9,2.1684674880110064
70,1,Hybrid#3 (TopAP N=8 adaptive),342.1002667551897,4.887146667931281,9,1.8531138902461413
70,1,MJH weighted-count strict,350.38709938448056,5.005529991206865,4,2.2218116255277667
70,1,MJH beam-resource matching,344.7878486198412,4.92554069456916,6,2.1863066641151607
70,2,Random,267.34298639374725,3.819185519910675,15,1.3686501009918803
70,2,Gao matching,267.3461447224138,3.8192306388916255,15,1.3686662699099683
70,2,Mussbah,280.1746966753911,4.002495666791301,9,1.7720986064518423
70,2,Hybrid#3 (TopAP N=8 adaptive),282.4102817061254,4.034432595801791,10,1.5029151538753402
70,2,MJH weighted-count strict,293.3887428024299,4.191267754320426,4,1.855677148715586
70,2,MJH beam-resource matching,285.4918190499714,4.078454557856735,6,1.8057292849611315
70,3,Random,294.2212811416802,4.20316115916686,15,1.5062522925341992
70,3,Gao matching,294.04349645336424,4.200621377905203,15,1.5053421320138103
70,3,Mussbah,308.7213198676035,4.4103045695371925,9,2.0309499689771626
70,3,Hybrid#3 (TopAP N=8 adaptive),308.7346890876844,4.410495558395492,9,1.687459015737742
70,3,MJH weighted-count strict,320.84076878211437,4.583439554030205,4,2.1106788144210147
70,3,MJH beam-resource matching,321.6888765971066,4.595555379958666,5,2.116258165213135
70,4,Random,323.39760910945427,4.619965844420776,15,1.655619159263418
70,4,Gao matching,323.37083942757187,4.619583420393884,15,1.6554821131104362
70,4,Mussbah,338.71615213594634,4.838802173370662,8,2.177212153770653
70,4,Hybrid#3 (TopAP N=8 adaptive),334.01400865840714,4.771628695120102,9,1.7620644937358272
70,4,MJH weighted-count strict,348.407296853961,4.977247097913728,3,2.239505250603966
70,4,MJH beam-resource matching,344.21984054176323,4.917426293453761,5,2.212588964743936
70,5,Random,305.95156773127127,4.370736681875304,15,1.566304954255655
70,5,Gao matching,305.91947149860573,4.370278164265796,15,1.5661406390713606
70,5,Mussbah,316.57902467171675,4.522557495310239,10,2.0842879615839496
70,5,Hybrid#3 (TopAP N=8 adaptive),313.24843289085766,4.474977612726538,11,1.674379151309707
70,5,MJH weighted-count strict,327.3706626232888,4.676723751761268,4,2.155337776370506
70,5,MJH beam-resource matching,325.975237898066,4.6567891128295145,6,2.1461506011964886
70,6,Random,313.06572505118135,4.4723675007311625,15,1.6027255548695292
70,6,Gao matching,313.2054954448575,4.474364220640822,15,1.6034411029600215
70,6,Mussbah,327.07665691393845,4.672523670199121,8,2.148663084375622
70,6,Hybrid#3 (TopAP N=8 adaptive),326.01680771876954,4.657382967410993,9,1.7503474979308464
70,6,MJH weighted-count strict,339.6709506877526,4.852442152682181,3,2.2313987169362077
70,6,MJH beam-resource matching,337.695802412224,4.824225748746057,4,2.2184233850190993
70,7,Random,354.38315345192603,5.062616477884657,15,1.8142482258631027
70,7,Gao matching,354.3107659141099,5.061582370201569,15,1.813877641198515
70,7,Mussbah,372.2514557993936,5.317877939991337,8,2.3295806404067356
70,7,Hybrid#3 (TopAP N=8 adaptive),366.98005052651723,5.242572150378818,9,1.961586016177375
70,7,MJH weighted-count strict,383.6314619363494,5.480449456233563,3,2.400797667422605
70,7,MJH beam-resource matching,380.3261556130431,5.433230794472045,5,2.3801127849287194
70,8,Random,329.5791912069453,4.708274160099219,15,1.6872654839946009
70,8,Gao matching,332.8890240211456,4.755557486016365,15,1.7042100205860697
70,8,Mussbah,345.75014033400635,4.9392877190572335,9,2.216512818270638
70,8,Hybrid#3 (TopAP N=8 adaptive),342.1098615975584,4.887283737107977,10,1.8286495942853902
70,8,MJH weighted-count strict,354.4886366387517,5.064123380553596,5,2.27253300976837
70,8,MJH beam-resource matching,355.19011393964564,5.074144484852081,5,2.277029995446106
70,9,Random,291.6478156499328,4.166397366427612,15,1.4930775545218404
70,9,Gao matching,291.8217653997127,4.168882362853039,15,1.4939680822510892
70,9,Mussbah,304.2003178199589,4.345718825999413,9,1.9716991540669262
70,9,Hybrid#3 (TopAP N=8 adaptive),304.00624569793354,4.342946367113337,9,1.639436881347835
70,9,MJH weighted-count strict,317.5026205128056,4.535751721611509,3,2.057919113186598
70,9,MJH beam-resource matching,308.95200906945416,4.413600129563631,6,2.0024976281913416
70,10,Random,314.1159642258541,4.487370917512202,15,1.6081022059344068
70,10,Gao matching,314.1904835976516,4.488435479966451,15,1.608483704424838
70,10,Mussbah,328.0403507887607,4.686290725553724,9,2.0729466394933747
70,10,Hybrid#3 (TopAP N=8 adaptive),327.24483053094383,4.6749261504420545,10,1.7806012362253223
70,10,MJH weighted-count strict,338.9451800466924,4.842074000667035,4,2.141856238907366
70,10,MJH beam-resource matching,338.82309943300345,4.840329991900049,4,2.14108478930586
70,11,Random,329.06752768240744,4.70096468117725,15,1.6846460461556696
70,11,Gao matching,329.45005854739765,4.706429407819966,15,1.6866043952938448
70,11,Mussbah,340.9192212118105,4.87027458874015,10,2.241734333480403
70,11,Hybrid#3 (TopAP N=8 adaptive),337.807105176373,4.8258157882339,11,1.8136482761918824
70,11,MJH weighted-count strict,354.93029577638424,5.070432796805489,3,2.3338649760083134
70,11,MJH beam-resource matching,356.60029131345954,5.094289875906565,4,2.344846129605091
70,12,Random,339.3872732512955,4.848389617875649,15,1.7374775081124343
70,12,Gao matching,339.4378743725872,4.84911249103696,15,1.7377365582214364
70,12,Mussbah,353.9020190156722,5.055743128795317,9,2.3073042639291894
70,12,Hybrid#3 (TopAP N=8 adaptive),353.9004697393849,5.055720996276928,9,1.9170340978073486
70,12,MJH weighted-count strict,360.7978826799966,5.154255466857094,4,2.3522626274910134
70,12,MJH beam-resource matching,363.38529005428853,5.191218429346979,5,2.3691315226836154
70,13,Random,312.16226604489276,4.459460943498468,15,1.5981003381137857
70,13,Gao matching,312.00245883397884,4.457177983342555,15,1.5972822124606427
70,13,Mussbah,324.1407425872791,4.63058203696113,9,2.1351972943115496
70,13,Hybrid#3 (TopAP N=8 adaptive),318.51697685387313,4.550242526483902,12,1.717689970450511
70,13,MJH weighted-count strict,335.8348504545239,4.797640720778913,4,2.2122293492091387
70,13,MJH beam-resource matching,335.1900219241937,4.7884288846313385,5,2.2079817001099658
70,14,Random,332.8438625925342,4.754912322750489,15,1.7039788187331104
70,14,Gao matching,332.8400169896158,4.7548573855659395,15,1.703959131346156
70,14,Mussbah,351.6238042251028,5.023197203215754,8,2.2509205630661238
70,14,Hybrid#3 (TopAP N=8 adaptive),348.37796194475266,4.97682802778218,10,1.8704020148257492
70,14,MJH weighted-count strict,361.52025179551714,5.164575025650245,4,2.3142726941502034
70,14,MJH beam-resource matching,360.2453638365437,5.146362340522052,5,2.3061114960516194
70,15,Random,315.6642642958557,4.509489489940795,15,1.616028656804722
70,15,Gao matching,315.90221110592995,4.512888730084714,15,1.6172468145354777
70,15,Mussbah,333.5197905442695,4.764568436346707,8,2.1637692800467296
70,15,Hybrid#3 (TopAP N=8 adaptive),325.5237816654308,4.650339738077583,11,1.7633211664267459
70,15,MJH weighted-count strict,340.1532910439924,4.859332729199892,4,2.206805300719002
70,15,MJH beam-resource matching,339.26725184276614,4.84667502632523,5,2.201056962962487
70,16,Random,348.2522607728549,4.97503229675507,15,1.7828614032740016
70,16,Gao matching,347.666325306723,4.966661790096043,15,1.7798617336521658
70,16,Mussbah,367.9485879641029,5.256408399487184,8,2.3729688050568254
70,16,Hybrid#3 (TopAP N=8 adaptive),357.75199228400777,5.110742746914397,10,1.8791140275794858
70,16,MJH weighted-count strict,376.52541661356116,5.378934523050874,4,2.428282366508698
70,16,MJH beam-resource matching,369.20696279937295,5.274385182848185,6,2.3810842981633122
70,17,Random,323.27903457495404,4.618271922499344,15,1.6550121223973757
70,17,Gao matching,323.8732861919526,4.626761231313608,15,1.6580543661704061
70,17,Mussbah,340.2644240567413,4.860920343667733,8,2.1858294283149515
70,17,Hybrid#3 (TopAP N=8 adaptive),338.18144383418036,4.831163483345434,9,1.799714987808845
70,17,MJH weighted-count strict,349.83395377297023,4.997627911042432,4,2.2473032651018956
70,17,MJH beam-resource matching,347.57877873260674,4.965411124751525,5,2.232816214382759
70,18,Random,318.95278485991406,4.55646835514163,15,1.6328640863135533
70,18,Gao matching,318.39418359536694,4.54848833707667,15,1.6300043528773054
70,18,Mussbah,332.87827030771547,4.755403861538793,8,2.2792336119849512
70,18,Hybrid#3 (TopAP N=8 adaptive),329.6279132015519,4.708970188593598,9,1.7776087355826995
70,18,MJH weighted-count strict,340.1884796076249,4.8598354229660705,4,2.3292869685215507
70,18,MJH beam-resource matching,341.4613936283145,4.878019908975921,4,2.338002672368608
70,19,Random,317.1880811886908,4.531258302695583,15,1.623829767177598
70,19,Gao matching,317.63195309284566,4.5375993298977955,15,1.6261021489394831
70,19,Mussbah,327.2931646781636,4.67561663825948,9,2.027922454530321
70,19,Hybrid#3 (TopAP N=8 adaptive),327.96847881006727,4.685263983000961,10,1.7608258000629982
70,19,MJH weighted-count strict,340.93943830264976,4.870563404323568,4,2.112475349886301
70,19,MJH beam-resource matching,339.7523710058853,4.853605300084076,5,2.105120230116188
70,20,Random,339.4026835152347,4.848609764503353,15,1.7375564002486419
70,20,Gao matching,340.339840306726,4.8619977186675145,15,1.7423541312631026
70,20,Mussbah,357.6239268882947,5.1089132412613525,8,2.3316456706507527
70,20,Hybrid#3 (TopAP N=8 adaptive),353.78246732927687,5.054035247561099,9,1.8994181951372746
70,20,MJH weighted-count strict,368.90394818022247,5.270056402574607,3,2.40518944340393
70,20,MJH beam-resource matching,364.3114979502433,5.204449970717761,4,2.3752474683532654
70,21,Random,351.76019616096465,5.0251456594423525,15,1.8008201168650069
70,21,Gao matching,351.988758679216,5.028410838274515,15,1.8019902321461572
70,21,Mussbah,366.8278413819825,5.240397734028321,9,2.3921994742646078
70,21,Hybrid#3 (TopAP N=8 adaptive),366.8046286490669,5.2400661235580985,9,1.952040242932637
70,21,MJH weighted-count strict,377.2542337676189,5.38934619668027,4,2.4601932510985303
70,21,MJH beam-resource matching,375.51591040848933,5.364513005835562,5,2.4488570989402167
70,22,Random,306.55637842603295,4.379376834657614,15,1.5694012547407832
70,22,Gao matching,306.07507016570247,4.372501002367178,15,1.5669372192783404
70,22,Mussbah,317.8047692423379,4.540068132033398,8,2.105248264370994
70,22,Hybrid#3 (TopAP N=8 adaptive),316.5642207888434,4.522346011269192,9,1.7302530856142657
70,22,MJH weighted-count strict,331.2416194993917,4.732023135705595,3,2.1942585890105994
70,22,MJH beam-resource matching,327.01596643003774,4.671656663286253,5,2.1662664074857596
70,23,Random,338.4380907725021,4.834829868178602,15,1.7326182121459155
70,23,Gao matching,338.4699512562819,4.835285017946884,15,1.7327813204246514
70,23,Mussbah,355.1610879626043,5.073729828037204,8,2.3609986236808513
70,23,Hybrid#3 (TopAP N=8 adaptive),351.08456846042066,5.015493835148867,10,1.884933480168694
70,23,MJH weighted-count strict,362.39954222782967,5.177136317540424,5,2.40911757909855
70,23,MJH beam-resource matching,356.46920200201555,5.092417171457365,6,2.369694552236495
70,24,Random,315.94953861681125,4.513564837383018,15,1.6174891055468155
70,24,Gao matching,316.13055873729223,4.516150839104175,15,1.6184158297131004
70,24,Mussbah,324.4716522594415,4.6353093179920215,10,2.1528346624018857
70,24,Hybrid#3 (TopAP N=8 adaptive),324.4990231008052,4.6357003300115025,10,1.7736225357365802
70,24,MJH weighted-count strict,341.74391064873043,4.882055866410435,4,2.2674342469865234
70,24,MJH beam-resource matching,334.1239771035078,4.773199672907254,7,2.2168768039953637
70,25,Random,353.8492463566353,5.054989233666219,15,1.8115149130885768
70,25,Gao matching,353.9133528370226,5.055905040528894,15,1.8118431032612081
70,25,Mussbah,371.736557825449,5.310522254649271,9,2.398248797824449
70,25,Hybrid#3 (TopAP N=8 adaptive),359.5538626851807,5.1364837526454385,13,1.9476578125861819
70,25,MJH weighted-count strict,377.0687159037079,5.386695941481542,4,2.4326490778932146
70,25,MJH beam-resource matching,377.2389079126572,5.3891272558951036,5,2.433747067241504
70,26,Random,307.15252003076586,4.3878931432966555,15,1.572453174218938
70,26,Gao matching,307.0889783051585,4.386985404359407,15,1.5721278752823815
70,26,Mussbah,329.3875870725702,4.705536958179574,7,2.148810544872323
70,26,Hybrid#3 (TopAP N=8 adaptive),320.8458553547286,4.583512219353266,9,1.737981431073328
70,26,MJH weighted-count strict,332.7553897255341,4.753648424650487,4,2.1707809230461166
70,26,MJH beam-resource matching,328.32140462257985,4.69030578032257,6,2.1418551398078556
70,27,Random,304.8517489350561,4.355024984786516,15,1.5606744826026764
70,27,Gao matching,305.91558742956477,4.370222677565211,15,1.5661207547588643
70,27,Mussbah,320.77799716943116,4.58254281670616,8,2.043193646446976
70,27,Hybrid#3 (TopAP N=8 adaptive),317.25171833350834,4.5321674047644045,9,1.710866717599362
70,27,MJH weighted-count strict,327.6875057334733,4.681250081906762,3,2.0872037223334003
70,27,MJH beam-resource matching,324.44369642849654,4.634909948978522,5,2.0665422972334944
