K,setup,scheme,sum_se,mean_se,tau_p_actual,ee_bps_per_hz_per_watt
40,20,MJH weighted-count strict,203.9031161323308,5.09757790330827,2,2.8510607927896925
40,20,MJH beam-resource matching,199.81984077629758,4.995496019407439,4,2.79396668606601
40,21,Random,204.92154779771124,5.123038694942781,10,2.0526365388752383
40,21,Gao matching,205.1515408826023,5.128788522065057,10,2.0549403093415926
40,21,Mussbah,215.20814386787438,5.38020359669686,5,3.41934926570253
40,21,Hybrid#3 (TopAP N=8 adaptive),205.32061887188564,5.133015471797141,10,2.2022232985901216
40,21,MJH weighted-count strict,221.0120808936625,5.525302022341562,2,3.5115655148213203
40,21,MJH beam-resource matching,216.63375970938708,5.415843992734677,4,3.4420002601920467
40,22,Random,194.2325818408949,4.855814546022373,10,1.9455684324630544
40,22,Gao matching,194.4612619881811,4.8615315497045275,10,1.9478590516345355
40,22,Mussbah,204.95479573487125,5.123869893371781,5,2.9691401463390092
40,22,Hybrid#3 (TopAP N=8 adaptive),192.45063253923996,4.811265813480999,11,1.993618431000414
40,22,MJH weighted-count strict,210.33968064111266,5.258492016027817,2,3.047149923574078
40,22,MJH beam-resource matching,205.93164931513599,5.1482912328784,4,2.9832916336065285
40,23,Random,206.52307851111655,5.163076962777914,10,2.0686785827490812
40,23,Gao matching,206.53014885613524,5.163253721403381,10,2.068749404235078
40,23,Mussbah,214.83776939259735,5.370944234814933,5,2.9880771838836884
40,23,Hybrid#3 (TopAP N=8 adaptive),209.2606902888899,5.231517257222247,9,2.1677557695672296
40,23,MJH weighted-count strict,223.6351550530457,5.590878876326142,2,3.1104358708321342
40,23,MJH beam-resource matching,217.8045197961621,5.445112994904052,4,3.029340315670212
40,24,Random,201.72143635158707,5.043035908789677,10,2.0205820001828427
40,24,Gao matching,202.16722712945642,5.054180678236411,10,2.025047350211584
40,24,Mussbah,211.43847496748162,5.28596187418704,5,2.9858568297045984
40,24,Hybrid#3 (TopAP N=8 adaptive),195.0063134584679,4.875157836461698,12,2.020093026158162
40,24,MJH weighted-count strict,217.6901327884503,5.4422533197112575,3,3.074140455494968
40,24,MJH beam-resource matching,216.50446268439268,5.412611567109817,4,3.057396855833073
40,25,Random,193.31389273815415,4.832847318453854,10,1.9363662043888565
40,25,Gao matching,193.58158484471332,4.839539621117833,10,1.9390475944378633
40,25,Mussbah,208.27518093974456,5.206879523493614,4,3.147656446030245
40,25,Hybrid#3 (TopAP N=8 adaptive),193.62099008752904,4.840524752188226,10,2.0230316770137997
40,25,MJH weighted-count strict,210.64674490753498,5.266168622688374,2,3.183497819816151
40,25,MJH beam-resource matching,207.95996023066397,5.198999005766599,4,3.14289252508497
40,26,Random,190.30258208627302,4.7575645521568255,10,1.9062028255720171
40,26,Gao matching,189.3217316010659,4.7330432900266475,10,1.8963779459205268
40,26,Mussbah,201.86896952713147,5.046724238178287,4,2.9953848480630847
40,26,Hybrid#3 (TopAP N=8 adaptive),189.29857631089382,4.732464407772346,10,1.9609659148227951
40,26,MJH weighted-count strict,203.94679524166492,5.098669881041623,3,3.0262161723463983
40,26,MJH beam-resource matching,201.82280064895545,5.045570016223886,4,2.99469978210934
40,27,Random,188.187873554379,4.7046968388594745,10,1.8850204362709084
40,27,Gao matching,187.80552364363285,4.695138091090821,10,1.881190554026373
40,27,Mussbah,198.6415374512089,4.966038436280223,5,2.871441503137431
40,27,Hybrid#3 (TopAP N=8 adaptive),185.50120749173445,4.637530187293361,11,1.9381928514591327
40,27,MJH weighted-count strict,204.05204951246412,5.101301237811603,3,2.9496525816724524
40,27,MJH beam-resource matching,203.7019039934023,5.092547599835058,4,2.944591090564035
40,28,Random,202.42846491044523,5.060711622761131,10,2.027664089253208
40,28,Gao matching,202.74188097251664,5.068547024312916,10,2.0308034821954926
40,28,Mussbah,211.54088873998307,5.288522218499577,6,2.921095791673146
40,28,Hybrid#3 (TopAP N=8 adaptive),205.18047105372253,5.1295117763430635,9,2.0897688445464864
40,28,MJH weighted-count strict,219.38185099992563,5.484546274998141,2,3.0293689581357253
40,28,MJH beam-resource matching,213.52650610895273,5.338162652723819,4,2.9485145028968645
40,29,Random,224.92902386161882,5.62322559654047,10,2.253045314139755
40,29,Gao matching,225.12234103223432,5.628058525805858,10,2.2549817131776395
40,29,Mussbah,243.329242856159,6.083231071403975,4,3.4532746514427224
40,29,Hybrid#3 (TopAP N=8 adaptive),229.0349023228251,5.725872558070628,9,2.3132891405385925
40,29,MJH weighted-count strict,247.33673985413822,6.183418496353456,2,3.5101481600946816
40,29,MJH beam-resource matching,243.37941511668333,6.084485377917083,4,3.453986685037372
40,30,Random,191.69063907708573,4.792265976927143,10,1.9201065683848324
40,30,Gao matching,191.40401258267474,4.7851003145668685,10,1.9172355183573433
40,30,Mussbah,203.36387596388846,5.0840968990972115,6,2.940980153253467
40,30,Hybrid#3 (TopAP N=8 adaptive),189.18734997333917,4.729683749333479,11,1.9432065391424038
40,30,MJH weighted-count strict,211.48747146860387,5.287186786715097,2,3.058460866281721
40,30,MJH beam-resource matching,200.4476881469207,5.011192203673017,5,2.8988072233158775
40,31,Random,213.65016164613073,5.3412540411532685,10,2.1400683971231795
40,31,Gao matching,213.78498543388355,5.344624635847088,10,2.1414188858151944
40,31,Mussbah,227.24985340717276,5.681246335179319,4,3.245808228059029
40,31,Hybrid#3 (TopAP N=8 adaptive),213.8053219586941,5.3451330489673525,10,2.214834136312439
40,31,MJH weighted-count strict,233.14262605855555,5.828565651463888,2,3.329974662805498
40,31,MJH beam-resource matching,229.59525075957526,5.7398812689893814,3,3.2793075237037037
40,32,Random,177.0356322568113,4.425890806420282,10,1.773311842305289
40,32,Gao matching,176.83842248884486,4.420960562221121,10,1.7713364523089639
40,32,Mussbah,187.68885268090463,4.692221317022616,5,2.8016049260757976
40,32,Hybrid#3 (TopAP N=8 adaptive),176.97821640928026,4.424455410232007,10,1.8333378771679585
40,32,MJH weighted-count strict,186.63163190660958,4.66579079766524,4,2.785823941286838
40,32,MJH beam-resource matching,187.78306096553874,4.694576524138468,4,2.8030111598000604
40,33,Random,197.49002792723647,4.937250698180912,10,1.9781972747302488
40,33,Gao matching,198.23809201861212,4.955952300465303,10,1.98569040419311
40,33,Mussbah,209.52513773488585,5.238128443372146,5,2.946769552316617
40,33,Hybrid#3 (TopAP N=8 adaptive),199.64392957981715,4.991098239495429,9,2.0859618240816773
40,33,MJH weighted-count strict,215.79716577301917,5.394929144325479,2,3.0349795945762392
40,33,MJH beam-resource matching,210.4887174165932,5.26221793541483,4,2.960321373821104
40,34,Random,198.377211475334,4.95943028688335,10,1.9870839212888218
40,34,Gao matching,198.25180905066475,4.956295226266619,10,1.985827803512502
40,34,Mussbah,209.69062539470605,5.2422656348676515,5,2.916487986203288
40,34,Hybrid#3 (TopAP N=8 adaptive),198.25844825052155,4.956461206263039,10,2.036378823081622
40,34,MJH weighted-count strict,216.97465623109395,5.424366405777349,2,3.017798134835216
40,34,MJH beam-resource matching,209.89200704075387,5.247300176018847,5,2.9192889085155507
40,35,Random,181.30664867822497,4.532666216955624,10,1.8160933089638565
40,35,Gao matching,185.06989219156603,4.62674730478915,10,1.8537885695315466
40,35,Mussbah,193.67759339549767,4.841939834887442,5,2.8632177607376583
40,35,Hybrid#3 (TopAP N=8 adaptive),179.0506140218299,4.476265350545747,12,1.854806084480282
40,35,MJH weighted-count strict,198.9516118771266,4.973790296928165,2,2.9411858060975695
40,35,MJH beam-resource matching,197.92908976972365,4.948227244243091,3,2.9260694294050706
40,36,Random,224.53493459448987,5.613373364862246,10,2.2490978423488137
40,36,Gao matching,225.07309653307573,5.626827413326893,10,2.2544884460742147
40,36,Mussbah,235.30687822566125,5.8826719556415314,6,3.29753887505306
40,36,Hybrid#3 (TopAP N=8 adaptive),225.04348499958456,5.626087124989614,10,2.2729751872696027
40,36,MJH weighted-count strict,244.03379633420826,6.1008449083552065,2,3.4198359873998596
40,36,MJH beam-resource matching,242.503476778092,6.0625869194523,4,3.3983904254783424
40,37,Random,213.6771664450227,5.3419291611255675,10,2.1403388959434664
40,37,Gao matching,213.28540946238087,5.332135236559521,10,2.1364147859336984
40,37,Mussbah,224.60904597591195,5.615226149397799,5,3.054312435363579
40,37,Hybrid#3 (TopAP N=8 adaptive),213.5980918231902,5.339952295579755,10,2.1939374320622123
40,37,MJH weighted-count strict,230.1824963356898,5.754562408392244,2,3.1301021644360967
40,37,MJH beam-resource matching,227.82668156005658,5.695667039001415,3,3.0980669704243584
40,38,Random,192.9913267792739,4.824783169481847,10,1.9331351597256152
40,38,Gao matching,193.44712383599412,4.836178095899853,10,1.9377007395925958
40,38,Mussbah,203.7783944042744,5.09445986010686,5,2.980814194806296
40,38,Hybrid#3 (TopAP N=8 adaptive),188.45534110284757,4.711383527571189,11,1.9356878312369863
40,38,MJH weighted-count strict,213.5163477407089,5.337908693517723,2,3.123258292564858
40,38,MJH beam-resource matching,209.298136576864,5.232453414421601,3,3.06155546214146
40,39,Random,202.45262869601305,5.061315717400326,10,2.0279061305109827
40,39,Gao matching,202.6673672301741,5.066684180754352,10,2.03005710080308
40,39,Mussbah,208.50546468952453,5.212636617238113,6,3.091336055096858
40,39,Hybrid#3 (TopAP N=8 adaptive),196.85590036219583,4.921397509054896,11,1.9882760746960273
40,39,MJH weighted-count strict,218.5424862836985,5.463562157092463,2,3.2401465756559125
40,39,MJH beam-resource matching,215.52194601557767,5.388048650389441,4,3.195363552579669
40,40,Random,175.3835170426382,4.384587926065955,10,1.7567631089412845
40,40,Gao matching,175.14224612730646,4.378556153182662,10,1.7543463718928864
40,40,Mussbah,184.77309985424333,4.6193274963560835,6,2.6001186714326656
40,40,Hybrid#3 (TopAP N=8 adaptive),175.29723564387177,4.382430891096794,10,1.7854072549027848
40,40,MJH weighted-count strict,190.3631916424349,4.759079791060873,2,2.6787821892551467
40,40,MJH beam-resource matching,183.95339921673485,4.5988349804183715,5,2.5885838812805693
40,41,Random,183.8054729621482,4.595136824053705,10,1.8411232684021526
40,41,Gao matching,183.14750828743524,4.578687707185881,10,1.8345326372698025
40,41,Mussbah,191.77258431435945,4.794314607858986,6,2.7830100517261016
40,41,Hybrid#3 (TopAP N=8 adaptive),179.28441758482126,4.482110439620532,12,1.9060981757932622
40,41,MJH weighted-count strict,196.32857234089454,4.908214308522363,3,2.849126699831581
40,41,MJH beam-resource matching,193.29082992535578,4.832270748133895,5,2.805042881973962
40,42,Random,195.22244383971557,4.880561095992889,10,1.9554835776933115
40,42,Gao matching,194.95209360958228,4.873802340239557,10,1.952775562032544
40,42,Mussbah,206.98960986881463,5.174740246720366,5,2.812804700049573
40,42,Hybrid#3 (TopAP N=8 adaptive),200.21605692526396,5.005401423131599,9,2.005503074376601
40,42,MJH weighted-count strict,210.81021895535204,5.270255473883801,3,2.864723379458049
40,42,MJH beam-resource matching,211.5768703549635,5.289421758874087,4,2.8751414901134265
40,43,Random,183.8539746803433,4.596349367008583,10,1.8416090952955926
40,43,Gao matching,182.44463700296865,4.561115925074216,10,1.8274921903469317
40,43,Mussbah,190.56815082439311,4.764203770609828,5,2.831060970947704
40,43,Hybrid#3 (TopAP N=8 adaptive),182.56412688997284,4.564103172249321,11,1.9075050262774702
40,43,MJH weighted-count strict,199.02337822904778,4.975584455726194,2,2.956670965074494
40,43,MJH beam-resource matching,190.44671359309442,4.76116783982736,5,2.829256911851457
40,44,Random,205.62436393443483,5.140609098360871,10,2.0596764334000155
40,44,Gao matching,205.7555587622603,5.1438889690565075,10,2.0609905719091186
40,44,Mussbah,216.27274715726557,5.406818678931639,5,3.236001204348113
40,44,Hybrid#3 (TopAP N=8 adaptive),198.8777889465133,4.9719447236628325,11,2.13311893757433
40,44,MJH weighted-count strict,222.118272622779,5.552956815569475,2,3.323465425777241
40,44,MJH beam-resource matching,221.68545157874894,5.542136289468724,3,3.316989300430158
40,45,Random,215.16283454888475,5.379070863722118,10,2.1552203794546054
40,45,Gao matching,215.24073899994045,5.381018474998511,10,2.1560007245403052
40,45,Mussbah,225.04988519949006,5.626247129987251,5,3.1537996290948045
40,45,Hybrid#3 (TopAP N=8 adaptive),211.40808820980013,5.285202205245003,11,2.135255499131051
40,45,MJH weighted-count strict,232.67913278601802,5.816978319650451,2,3.260714227995115
40,45,MJH beam-resource matching,230.24526847452927,5.756131711863231,3,3.2266065884553914
40,46,Random,196.70052229222864,4.917513057305716,10,1.9702890379855962
40,46,Gao matching,196.86691579766176,4.921672894941544,10,1.971955750894776
40,46,Mussbah,207.16130460678897,5.179032615169724,6,2.867350637017541
40,46,Hybrid#3 (TopAP N=8 adaptive),196.85112393323143,4.921278098330786,10,2.0219237243848136
40,46,MJH weighted-count strict,214.92141177577932,5.373035294394483,2,2.974759442327795
40,46,MJH beam-resource matching,209.56175994477024,5.239043998619256,4,2.900575698790333
40,47,Random,178.56447734276827,4.464111933569207,10,1.7886258164551083
40,47,Gao matching,178.5895968126605,4.464739920316513,10,1.78887743051079
40,47,Mussbah,191.87249104196374,4.796812276049094,4,2.7095531591314783
40,47,Hybrid#3 (TopAP N=8 adaptive),178.7849939583163,4.469624848957908,10,1.8520544954245475
40,47,MJH weighted-count strict,192.96213884986804,4.824053471246701,3,2.724940767038242
40,47,MJH beam-resource matching,191.31482320129027,4.782870580032257,4,2.7016779778001827
40,48,Random,189.3062343821267,4.732655859553168,10,1.8962227150129556
40,48,Gao matching,189.9360782897324,4.74840195724331,10,1.9025316690123448
40,48,Mussbah,198.6767612032743,4.966919030081858,6,2.9038526886547125
40,48,Hybrid#3 (TopAP N=8 adaptive),191.83155115204647,4.795788778801162,9,1.9872052950833543
40,48,MJH weighted-count strict,206.6940246321413,5.1673506158035325,3,3.0210327343861243
40,48,MJH beam-resource matching,203.61292444512293,5.090323111128074,4,2.9759994803311436
40,49,Random,202.8297555769928,5.07074388942482,10,2.0316836952620316
40,49,Gao matching,203.0481471726826,5.076203679317065,10,2.0338712571554187
40,49,Mussbah,209.801306251542,5.24503265628855,5,2.9196517163614804
40,49,Hybrid#3 (TopAP N=8 adaptive),203.0423454485204,5.07605863621301,10,2.0855158310213517
40,49,MJH weighted-count strict,219.01762196452853,5.475440549113213,2,3.047908458279419
40,49,MJH beam-resource matching,216.8325745201776,5.42081436300444,3,3.017500747120644
45,0,Random,218.14022096939618,4.847560465986581,10,2.138629617347022
45,0,Gao matching,218.14632107844517,4.847696023965448,10,2.138689422337698
45,0,Mussbah,230.09254351506203,5.113167633668045,5,2.906126220588091
45,0,Hybrid#3 (TopAP N=8 adaptive),216.12477811070104,4.8027728469044675,11,2.136148041617999
45,0,MJH weighted-count strict,237.66396627756544,5.281421472834787,2,3.0017551787504324
45,0,MJH beam-resource matching,233.908971595228,5.197977146560622,4,2.95432865923875
45,1,Random,228.4844004045889,5.077431120101976,10,2.2400431412214603
45,1,Gao matching,228.43983713710907,5.07644082526909,10,2.239606246442246
45,1,Mussbah,242.69273446840174,5.393171877075594,5,3.282958870049398
45,1,Hybrid#3 (TopAP N=8 adaptive),228.9774838787052,5.088388530637893,11,2.300703178886764
45,1,MJH weighted-count strict,250.38481692890645,5.564107042864587,2,3.38701138896052
45,1,MJH beam-resource matching,246.41131764944333,5.475807058876518,4,3.333260975981648
45,2,Random,216.1614448227736,4.803587662728303,10,2.119229851203663
45,2,Gao matching,216.403250629015,4.808961125089222,10,2.1216004963628925
45,2,Mussbah,230.4060546548636,5.120134547885858,4,3.0885530114592976
45,2,Hybrid#3 (TopAP N=8 adaptive),216.47224024704883,4.810494227712196,10,2.1571722994225095
45,2,MJH weighted-count strict,236.01134575829525,5.2446965724065615,2,3.1636909619074434
45,2,MJH beam-resource matching,230.00428571685225,5.111206349263384,4,3.0831673688586094
45,3,Random,187.29457882402,4.162101751644888,10,1.8362213610198042
45,3,Gao matching,188.21263792974915,4.182503065105537,10,1.845221940487737
45,3,Mussbah,204.37080102542745,4.54157335612061,5,2.668200287556988
45,3,Hybrid#3 (TopAP N=8 adaptive),188.31482061742312,4.184773791498292,10,1.8612781874714421
45,3,MJH weighted-count strict,202.22574593246304,4.493905465165845,3,2.640195129348692
45,3,MJH beam-resource matching,204.51204506811152,4.5447121126247,5,2.670044324931282
45,4,Random,202.67841104391172,4.503964689864705,10,1.9870432455285465
45,4,Gao matching,202.07229090302712,4.490495353400603,10,1.9811008912061485
45,4,Mussbah,213.9362434278363,4.754138742840807,5,2.917246109331647
45,4,Hybrid#3 (TopAP N=8 adaptive),201.58024883760496,4.47956108528011,11,2.0595683150713153
45,4,MJH weighted-count strict,218.7236462076735,4.860525471281633,2,2.9825273908457564
45,4,MJH beam-resource matching,215.51122347049707,4.789138299344379,4,2.9387226218108284
45,5,Random,210.08934120472975,4.668652026771772,10,2.059699423575782
45,5,Gao matching,210.3176172933414,4.67372482874092,10,2.061937424444524
45,5,Mussbah,214.8856398275311,4.775236440611802,7,2.872802671491058
45,5,Hybrid#3 (TopAP N=8 adaptive),208.27553547355208,4.628345232745602,11,2.0419170144465895
45,5,MJH weighted-count strict,224.85768083031962,4.9968373517848805,4,3.0061187276780705
45,5,MJH beam-resource matching,221.9638552906351,4.932530117569669,5,2.967431220463037
45,6,Random,211.906873903117,4.709041642291489,10,2.0775183715991865
45,6,Gao matching,212.10721681675068,4.713493707038904,10,2.0794825178112815
45,6,Mussbah,222.10486681914372,4.935663707092083,6,2.7925424884534324
45,6,Hybrid#3 (TopAP N=8 adaptive),211.8933904379712,4.708742009732693,10,2.0943255788284776
45,6,MJH weighted-count strict,230.89509962899143,5.131002213977587,2,2.903062797875042
45,6,MJH beam-resource matching,223.12006787340204,4.958223730520046,5,2.805306693573924
45,7,Random,208.50235984248104,4.6333857742773565,10,2.0441407827694222
45,7,Gao matching,208.32900906268625,4.629533534726361,10,2.042441265320454
45,7,Mussbah,219.28378602277542,4.872973022728343,7,2.845993329302731
45,7,Hybrid#3 (TopAP N=8 adaptive),207.15864850742494,4.603525522387221,12,2.098871818717578
45,7,MJH weighted-count strict,225.52103581419186,5.011578573648708,3,2.9269440079713416
45,7,MJH beam-resource matching,223.49808201607243,4.96662404480161,4,2.9006889294753075
45,8,Random,252.7556830854326,5.616792957454058,10,2.4779968929944376
45,8,Gao matching,252.96359213615176,5.62141315858115,10,2.480035217021096
45,8,Mussbah,262.89305019676476,5.842067782150328,5,3.3873605230867776
45,8,Hybrid#3 (TopAP N=8 adaptive),252.9165867582177,5.6203685946270605,10,2.562478082656715
45,8,MJH weighted-count strict,268.70572121664185,5.9712382492587075,3,3.462256425932765
45,8,MJH beam-resource matching,269.2661945281491,5.983693211736646,3,3.469478089526467
45,9,Random,180.7186035657259,4.015968968127242,10,1.7717510153502543
45,9,Gao matching,181.0943040940633,4.024317868756962,10,1.775434353863366
45,9,Mussbah,187.28290231817155,4.161842273737146,6,2.444627363505699
45,9,Hybrid#3 (TopAP N=8 adaptive),178.85467409324437,3.9745483131832082,11,1.782308660620273
45,9,MJH weighted-count strict,196.56351582979363,4.36807812955097,2,2.5657683831065614
45,9,MJH beam-resource matching,194.24603551660118,4.316578567035582,5,2.5355180200574496
45,10,Random,195.05862590847127,4.334636131299361,10,1.912339469690895
45,10,Gao matching,194.9684028430166,4.332631174289258,10,1.9114549298334964
45,10,Mussbah,203.02557822292033,4.511679516064897,6,2.825686544508286
45,10,Hybrid#3 (TopAP N=8 adaptive),194.25352143087568,4.316744920686126,11,2.018742753243707
45,10,MJH weighted-count strict,214.089583094703,4.7575462909934,2,2.9796740862171607
45,10,MJH beam-resource matching,205.53475793483952,4.567439065218656,5,2.8606090178822483
45,11,Random,221.92334024599168,4.93162978324426,10,2.1757190220195266
45,11,Gao matching,221.7441689109632,4.927648198021404,10,2.173962440303561
45,11,Mussbah,236.7506035417814,5.261124523150698,5,3.178073743765104
45,11,Hybrid#3 (TopAP N=8 adaptive),222.51437800894928,4.9447639557544285,11,2.2357636574624395
45,11,MJH weighted-count strict,240.20440644500593,5.33787569877791,2,3.2244366258810118
45,11,MJH beam-resource matching,239.12429120454541,5.313873137878787,4,3.209937461635619
45,12,Random,200.96351176561333,4.4658558170136295,10,1.9702305075060134
45,12,Gao matching,200.91388738912187,4.464753053091597,10,1.969743994010999
45,12,Mussbah,213.85374851255696,4.752305522501266,4,2.991379892468275
45,12,Hybrid#3 (TopAP N=8 adaptive),197.2659091791376,4.3836868706475025,11,2.0154882163896564
45,12,MJH weighted-count strict,212.42383182053146,4.7205295960118105,3,2.9713782601836827
45,12,MJH beam-resource matching,213.49294059882345,4.7442875688627435,4,2.986332922070548
45,13,Random,201.67341107455331,4.481631357212295,10,1.9771903046524837
45,13,Gao matching,202.21255815210006,4.493612403380001,10,1.9824760603147067
45,13,Mussbah,217.29604154141023,4.82880092314245,5,2.9038626425418985
45,13,Hybrid#3 (TopAP N=8 adaptive),200.6262992307119,4.458362205126932,11,2.015838223870504
45,13,MJH weighted-count strict,222.788534755509,4.9508563279002,2,2.977262257857932
45,13,MJH beam-resource matching,215.45870975418956,4.787971327870879,4,2.879309230979415
45,14,Random,212.93903537670616,4.731978563926804,10,2.0876376017324136
45,14,Gao matching,213.1504468054906,4.736676595677569,10,2.0897102627989277
45,14,Mussbah,222.20815975712037,4.937959105713786,5,2.915161164409582
45,14,Hybrid#3 (TopAP N=8 adaptive),207.52195542628192,4.611599009472932,11,2.1382993861543733
45,14,MJH weighted-count strict,227.37836233162238,5.052852496258275,2,2.9829893385585096
45,14,MJH beam-resource matching,227.5074274820595,5.0557206107124335,4,2.9846825514209185
45,15,Random,205.2419728876344,4.56093273083632,10,2.01217620478073
45,15,Gao matching,205.2374274939698,4.560831722088218,10,2.0121316420977435
45,15,Mussbah,207.9905710930397,4.622012690956438,8,2.598907548332372
45,15,Hybrid#3 (TopAP N=8 adaptive),196.9542620974023,4.376761379942273,12,1.9626732645481049
45,15,MJH weighted-count strict,220.04988833115104,4.8899975184700235,3,2.7495925069492824
45,15,MJH beam-resource matching,219.939854135871,4.887552314130467,4,2.7482175951002255
45,16,Random,192.6453518427727,4.281007818728282,10,1.8886799200271835
45,16,Gao matching,192.5354860938592,4.278566357641315,10,1.887602804841757
45,16,Mussbah,202.7869654733786,4.506377010519524,5,2.746302349314445
45,16,Hybrid#3 (TopAP N=8 adaptive),189.01404356874238,4.2003120793053865,11,1.8530788585170823
45,16,MJH weighted-count strict,205.03651170386115,4.55636692675247,3,2.7767674932808935
45,16,MJH beam-resource matching,203.9035267280645,4.531189482845877,4,2.7614237097516865
45,17,Random,208.86895711036846,4.6415323802304105,10,2.0477348736310637
45,17,Gao matching,208.7070237797307,4.637933861771793,10,2.0461472919581443
45,17,Mussbah,218.63965788103437,4.858659064022986,5,3.016759681007718
45,17,Hybrid#3 (TopAP N=8 adaptive),200.23058608247382,4.4495685796105295,13,1.9953222330092062
45,17,MJH weighted-count strict,225.52263683447444,5.01161415187721,2,3.1117300701548736
45,17,MJH beam-resource matching,218.28957696158693,4.8508794880352655,4,3.0119293130263807
45,18,Random,171.31892085618102,3.807087130137356,10,1.6795972632958927
45,18,Gao matching,170.9842776424268,3.799650614276151,10,1.676316447474773
45,18,Mussbah,173.84905697596915,3.863312377243759,7,2.257633361157966
45,18,Hybrid#3 (TopAP N=8 adaptive),165.4828946851271,3.677397659669491,12,1.6766250727976404
45,18,MJH weighted-count strict,183.16385536400927,4.070307896977984,3,2.378596914018691
45,18,MJH beam-resource matching,176.5160265718887,3.922578368264193,6,2.292267080993295
45,19,Random,229.43112190883699,5.098469375751933,10,2.249324724596441
45,19,Gao matching,230.02024088951916,5.1115609086559815,10,2.255100400877639
45,19,Mussbah,242.04117645126843,5.378692810028188,5,3.0906106933699604
45,19,Hybrid#3 (TopAP N=8 adaptive),230.0129116538176,5.111398036751503,10,2.273416472980654
45,19,MJH weighted-count strict,247.44750880262006,5.498833528947112,2,3.1596438588089137
45,19,MJH beam-resource matching,239.9922208696883,5.333160463770851,4,3.0644476903490814
45,20,Random,207.06941649303266,4.601542588734059,10,2.030092318559144
45,20,Gao matching,207.40872515243512,4.609082781165225,10,2.0334188740434818
45,20,Mussbah,216.46046574224067,4.8102325720497925,6,2.7155998713115133
45,20,Hybrid#3 (TopAP N=8 adaptive),208.13583153159232,4.625240700702052,11,2.091291952088343
45,20,MJH weighted-count strict,226.78999076113473,5.039777572469661,2,2.845188693528225
45,20,MJH beam-resource matching,221.26476073884066,4.916994683085348,5,2.7758720454000843
45,21,Random,209.89879435033336,4.664417652229631,10,2.0578313171601312
45,21,Gao matching,209.76815845615073,4.661514632358905,10,2.0565505730995173
45,21,Mussbah,221.49803509851995,4.922178557744887,5,3.146949422441145
45,21,Hybrid#3 (TopAP N=8 adaptive),207.92739291350622,4.62060873141125,11,2.0720218526507845
45,21,MJH weighted-count strict,227.4935158624615,5.055411463610255,2,3.2321306508838745
45,21,MJH beam-resource matching,221.01151749236655,4.911367055385924,5,3.140037188212923
45,22,Random,232.91365908201468,5.1758590907114375,10,2.283467245902105
45,22,Gao matching,232.1803275210221,5.159562833800491,10,2.2762777207943348
45,22,Mussbah,249.1867832485258,5.5374840721894625,5,3.375599881448467
45,22,Hybrid#3 (TopAP N=8 adaptive),232.61815876679344,5.169292417039855,10,2.2991663826715443
45,22,MJH weighted-count strict,254.36665326307354,5.652592294734967,2,3.4457688060562663
45,22,MJH beam-resource matching,251.51730077320883,5.589273350515752,3,3.4071701540667685
45,23,Random,184.29681685464638,4.095484818992142,10,1.806831537790651
45,23,Gao matching,183.94523552896948,4.087671900643766,10,1.8033846620487206
45,23,Mussbah,191.65844894236432,4.2590766431636515,6,2.6824135611247635
45,23,Hybrid#3 (TopAP N=8 adaptive),180.83786268241101,4.018619170720244,12,1.817009421576599
45,23,MJH weighted-count strict,196.68137020996372,4.370697115776972,4,2.7527133689288137
45,23,MJH beam-resource matching,197.11939098077366,4.3804309106838595,4,2.7588438205846564
45,24,Random,204.79836905416838,4.551074867870408,10,2.0078271475898863
45,24,Gao matching,204.7975050003309,4.55105566667402,10,2.0078186764738324
45,24,Mussbah,214.4251409919836,4.765003133155191,6,2.879349281482256
45,24,Hybrid#3 (TopAP N=8 adaptive),202.56071285830325,4.501349174628961,11,2.035274683328845
45,24,MJH weighted-count strict,220.28690499552687,4.895264555456152,2,2.958062374050314
45,24,MJH beam-resource matching,217.45031611285324,4.832229246952294,4,2.919972017092161
45,25,Random,220.52929604439822,4.90065102320885,10,2.1620519220039043
45,25,Gao matching,220.17446638832007,4.892765919740446,10,2.1585731998854913
45,25,Mussbah,227.69749538062405,5.059944341791645,6,2.9344351489222773
45,25,Hybrid#3 (TopAP N=8 adaptive),220.10747924817542,4.8912773166261205,10,2.193397899832341
45,25,MJH weighted-count strict,237.02913744373274,5.267314165416283,3,3.0546960170595114
45,25,MJH beam-resource matching,229.15811184240982,5.092402485386885,5,2.9532587388673224
45,26,Random,230.9024352259591,5.131165227243535,10,2.2637493649603835
45,26,Gao matching,231.3917161724928,5.142038137166507,10,2.268546236985224
45,26,Mussbah,245.6176680423992,5.458170400942205,5,3.419668194116244
45,26,Hybrid#3 (TopAP N=8 adaptive),228.10984915144775,5.069107758921061,11,2.2731424927897135
45,26,MJH weighted-count strict,248.6572744197605,5.525717209328011,3,3.4619878095337353
45,26,MJH beam-resource matching,245.33003807142893,5.451778623809532,5,3.415663600019895
45,27,Random,254.63859035980488,5.658635341328997,10,2.4964567682333816
45,27,Gao matching,254.7911023282275,5.662024496182833,10,2.497951983610074
45,27,Mussbah,270.36981297812326,6.008218066180517,5,3.7658585274479184
45,27,Hybrid#3 (TopAP N=8 adaptive),253.71237069466517,5.6380526821036705,11,2.528274745337969
45,27,MJH weighted-count strict,276.3185352490349,6.140411894422997,2,3.8487155825480177
45,27,MJH beam-resource matching,270.1368696625238,6.003041548056085,5,3.7626139656316435
